Stations_id;Bezugszeitraum;Datenquelle;Jan.;Feb.;März;Apr.;Mai;Jun.;Jul.;Aug.;Sept.;Okt.;Nov.;Dez.;Jahr;
     15117;1961-1990;        46;        43;      34.8;      43.2;      44.7;      58.3;      68.5;      57.3;        56;      43.5;      42.7;      51.1;      48.2;     591.3;
     15147;1961-1990;        46;      63.1;      42.3;        56;      47.1;      55.9;      72.2;      78.1;      72.3;      71.2;      72.3;      81.4;        72;     783.8;
     15149;1961-1990;        46;      46.6;      44.2;      46.7;      60.5;      94.5;     113.2;     103.5;     101.8;      71.2;      52.2;      57.7;        53;     844.9;
     15150;1961-1990;        46;      57.2;      48.8;      50.4;      47.1;      63.2;      79.6;        72;      70.3;      51.3;      48.2;        54;      62.1;     704.3;
     15155;1961-1990;        46;      81.9;      67.1;      75.2;      66.3;      73.2;      70.1;        76;      64.1;      70.4;      74.5;      88.3;      87.3;     894.5;
     15156;1961-1990;        46;      82.4;      73.7;      74.9;      66.5;      86.4;      89.5;      74.5;      75.8;      69.1;      78.7;      92.7;      99.2;     963.2;
     15161;1961-1990;        46;      79.9;        63;      75.3;      67.1;      71.8;      86.1;      86.9;      83.7;        70;        68;      87.1;      88.9;     927.8;
     15170;1961-1990;        46;      84.4;      72.9;      76.3;      74.4;      91.8;     100.8;        88;      96.3;      63.5;      65.5;      88.3;      89.4;     991.6;
     15171;1961-1990;        46;      60.1;      55.3;      65.8;      63.3;      81.3;      86.5;      78.9;      71.7;      58.4;      61.2;      67.6;      74.9;       825;
     15180;1961-1990;        46;      83.8;      68.3;      69.1;      62.1;      92.7;       113;       105;     107.8;      74.2;      66.1;        79;     100.1;    1021.2;
     15185;1961-1990;        46;      85.9;      75.7;      75.3;        65;      85.4;      86.5;      76.7;      74.2;      67.2;      77.3;      90.3;      97.9;     957.5;
     15186;1961-1990;        46;      58.1;      53.3;      54.3;      72.6;      89.2;       108;       101;     101.3;      72.5;      62.3;      67.4;      62.4;     902.4;
     15187;1961-1990;        46;     103.6;      89.1;      86.1;      73.8;      93.7;      95.1;        81;      81.9;      72.7;      87.7;     104.9;     115.5;    1085.2;
     15195;1961-1990;        46;      67.2;      61.6;      65.4;        74;      96.3;     103.4;      81.2;      92.2;        66;      62.5;      72.2;      72.7;     914.8;
     15197;1961-1990;        46;      52.6;        48;        53;      71.7;      98.6;     119.5;     105.1;     112.8;      79.1;      54.8;      61.8;      56.8;     913.7;
     15198;1961-1990;        46;      57.2;      52.1;      54.6;      52.4;      70.1;      80.3;      69.6;      68.1;      55.5;      59.4;      67.6;      63.9;     750.7;
     15201;1961-1990;        46;      94.8;        72;        87;      69.8;      74.9;      89.1;      86.6;      80.8;      75.2;      71.8;        92;     108.7;    1002.7;
     15207;1961-1990;        46;        62;      47.1;        56;        59;      70.9;      83.2;        74;      69.1;      57.1;        54;        66;      71.1;     769.6;
     15209;1961-1990;        46;      43.5;      38.5;      46.2;      44.7;      58.8;      60.4;      55.1;      55.6;      46.8;      50.5;        54;      51.3;     605.4;
     15212;1961-1990;        46;      58.3;      55.3;      57.1;      52.7;      62.9;      70.5;      61.6;      63.7;      54.2;      57.9;      67.1;      66.6;     727.9;
     15232;1961-1990;        46;     109.3;      89.2;     105.4;      97.7;      95.9;     123.5;     104.6;     110.5;      94.5;        96;     117.1;     138.3;      1282;
     15235;1961-1990;        46;      47.2;      42.5;      42.9;      60.6;      79.6;      99.6;      84.3;      87.6;      63.1;      49.1;      58.4;      47.1;       762;
     15244;1961-1990;        46;      58.5;      46.7;      54.2;      54.8;      70.7;      79.1;        72;      66.4;      56.5;      51.7;      65.5;      68.5;     744.6;
     15247;1961-1990;        46;        68;        46;      60.1;      52.1;      61.9;        77;      74.3;        70;        58;      61.1;        70;      73.9;     772.5;
     15249;1961-1990;        46;     117.8;      88.3;     103.9;      82.3;      82.6;      94.4;      96.4;      91.6;      81.9;      88.6;     114.1;       135;    1176.9;
     15444;1961-1990;        46;      56.6;      51.4;      50.8;      67.5;      83.4;     107.1;      86.8;      91.9;      64.6;      52.4;      63.4;      60.6;     836.4;
     15448;1961-1990;        46;      87.3;      72.2;        81;        63;      73.6;      77.5;      67.8;        75;      65.9;      75.9;      96.9;      99.6;     935.5;
     15455;1961-1990;        46;      85.9;      74.8;      80.7;      69.9;        72;      82.7;      82.9;      79.8;      63.2;      68.5;      92.2;       100;     952.7;
     15456;1961-1990;        46;      55.1;        44;      57.1;      55.9;      68.9;        85;        79;      68.1;      61.1;        49;      60.9;        68;     752.2;
     15477;1961-1990;        46;      59.8;      56.8;      56.7;      64.7;      79.9;        93;      66.5;      76.1;      54.7;      47.9;      71.6;      65.6;     793.4;
     15478;1961-1990;        46;      48.6;      47.2;      48.6;      68.9;        92;     117.8;     103.5;     102.3;      75.3;      56.5;      63.4;      51.1;       875;
     15490;1961-1990;        46;      95.1;      70.8;      82.7;      66.5;      72.5;      79.5;      81.4;      75.4;      66.5;      71.6;        93;     108.2;     963.2;
     15498;1961-1990;        46;      58.1;      56.1;      55.8;      68.1;        86;     103.1;      90.1;      98.3;        64;      59.3;      68.7;      65.7;     873.3;
     15499;1961-1990;        46;        67;      45.1;        60;      51.1;        58;      72.9;      77.1;        63;      60.1;      63.1;        70;      77.1;     764.5;
     15512;1961-1990;        46;      65.9;      46.9;      56.9;      51.8;      58.9;      77.1;      74.6;      72.1;      62.9;      55.2;      68.9;        74;     765.3;
     15514;1961-1990;        46;      48.3;      46.4;      51.8;      56.6;      77.8;      78.6;      75.5;        66;      57.4;      54.8;      60.2;      57.4;     730.7;
     15517;1961-1990;        46;      71.3;      58.8;      65.1;        56;      65.9;      75.2;      69.6;      69.8;      60.2;      66.9;      79.4;      80.4;     818.6;
     15518;1961-1990;        46;      49.2;      33.4;      43.6;      45.9;      50.6;      63.1;      73.4;      60.1;      56.1;      46.2;      56.8;      55.7;     634.3;
     15522;1961-1990;        46;      55.1;      46.3;      52.1;      53.1;      74.2;      90.7;      87.9;      89.2;      65.3;      51.9;      55.1;      63.1;     784.1;
     15523;1961-1990;        46;      73.6;        65;      68.9;      59.3;      80.9;      83.1;      71.9;      71.9;      62.4;      71.6;      81.6;      87.5;     877.9;
     15530;1961-1990;        46;      67.3;      49.2;        60;      60.2;      68.9;      81.3;      77.2;      71.2;        63;      50.2;      67.1;      78.4;     793.9;
     15531;1961-1990;        46;      60.2;        41;      52.1;      49.1;      61.1;      72.2;      65.3;        64;      51.1;        53;        61;      67.1;     697.1;
     15553;1961-1990;        46;      72.7;        47;      58.7;      54.1;      57.6;      79.2;        90;      80.8;      90.3;      85.9;      96.7;      86.9;     899.8;
     15555;1961-1990;        46;      79.6;      73.9;      76.4;     104.5;     126.4;     167.2;     146.7;     152.4;     103.3;      76.4;      96.6;      89.2;    1292.7;
     15558;1961-1990;        46;     170.8;     141.9;     153.4;     153.6;     164.8;     160.8;     144.5;       149;     118.5;     134.2;     170.3;     179.9;    1841.5;
     15559;1961-1990;        43;      66.2;      47.4;        58;      49.5;      63.6;      68.5;      72.1;      67.4;      59.1;        57;      70.3;      73.8;       753;
     15561;1961-1990;        46;        60;      53.6;      59.7;      52.2;      65.6;      68.2;      58.5;      64.3;      53.3;      59.4;      70.5;      70.1;     735.4;
     15567;1961-1990;        46;      36.9;      31.1;      35.3;      42.4;      51.2;      63.5;      48.9;      64.1;      44.7;        38;      42.1;      48.2;     546.3;
     15569;1961-1990;        46;        30;      32.1;        34;      38.9;      52.9;        62;      54.9;        58;      41.9;        37;      44.3;        39;     525.1;
     15570;1961-1990;        46;     112.6;      94.7;     106.6;      80.7;      88.5;      91.2;      83.3;      88.9;      82.9;     101.2;     123.6;     125.8;    1180.1;
     15572;1961-1990;        46;      37.7;      30.9;      35.8;      44.9;      53.1;      66.9;      51.7;      66.3;      44.6;      38.4;      43.7;      49.4;     563.4;
     15573;1961-1990;        46;        48;        39;      44.1;      45.3;        53;      69.1;        60;      64.2;      47.9;        39;      50.4;      55.1;     615.2;
     15574;1961-1990;        46;     119.8;      87.9;     106.4;      95.4;      99.4;     119.9;       115;     107.9;      89.7;      90.2;     114.2;       139;    1284.8;
     15810;1961-1990;        46;      51.7;        51;      52.3;      72.4;        94;       110;       105;     104.4;      77.6;      58.1;        66;      56.4;     898.8;
     15819;1961-1990;        46;      47.1;      39.1;      44.7;      57.1;      73.9;      83.3;      70.8;      81.8;      57.4;      47.3;      51.4;      54.3;     708.4;
     15901;1961-1990;        46;      90.1;      71.3;      84.4;      67.7;      73.6;      90.4;      86.5;      79.2;      74.1;      69.2;      91.9;     104.7;     983.1;
     15906;1961-1990;        46;      77.4;      55.6;      67.1;      64.3;      75.3;      87.2;      81.2;      77.3;        69;      56.1;      76.4;      90.9;     877.8;
     15912;1961-1990;        46;      62.1;      41.4;      55.1;        48;        61;      75.7;      71.5;        69;      59.2;      58.9;      66.8;      66.9;     735.8;
     15918;1961-1990;        46;      59.8;      47.8;      51.3;        52;      69.4;      81.5;      75.4;      72.5;      58.9;      51.3;      58.9;      67.9;     746.7;
     15919;1961-1990;        43;      60.6;      43.8;      58.4;        56;      71.7;      74.1;      74.3;      67.8;      56.9;      48.2;      63.9;      72.6;     748.5;
     15926;1961-1990;        46;      50.5;      44.3;      45.4;      45.6;      68.2;      78.7;      76.1;      74.5;      54.2;      45.8;      49.4;      55.6;     688.4;
     15927;1961-1990;        46;      60.2;      51.3;      63.2;      56.2;      70.3;      77.2;      75.9;        70;      58.3;      57.5;      68.5;        70;     778.7;
     15928;1961-1990;        46;      96.7;      72.5;      78.4;      67.6;      86.6;       106;     104.3;     100.4;      75.9;      67.3;      81.4;     112.2;    1049.2;
     15931;1961-1990;        46;      43.2;        36;      46.2;      51.2;        59;      73.5;      57.2;      66.7;      42.5;      39.5;      46.3;      50.9;     612.2;
     15936;1961-1990;        46;     101.7;      85.4;     102.2;      93.6;      90.9;       112;        89;      98.5;        81;      86.9;     109.7;     128.9;    1179.9;
     15939;1961-1990;        46;        59;        43;        54;      58.1;        67;      77.1;      70.1;      69.3;      57.2;        49;      60.1;      69.1;       733;
     15941;1961-1990;        46;      71.6;        63;      72.4;      81.2;        89;     110.9;      96.9;        98;      77.6;      62.1;      71.6;      87.1;     981.2;
     15943;1961-1990;        46;        59;      51.1;        52;      61.1;      86.2;     100.2;      88.1;        85;      62.1;        55;      59.9;        66;     825.6;
     15944;1961-1990;        46;        65;      59.9;      63.2;        80;      95.5;     112.2;      87.8;      97.4;      64.7;      59.8;        73;      69.1;     927.4;
     15945;1961-1990;        46;     127.3;     117.8;     124.6;     143.3;       173;     233.1;       242;     229.1;       156;     111.5;     130.1;     135.7;    1923.6;
     15951;1961-1990;        46;      75.2;      67.2;        70;      62.8;      82.2;      86.6;      70.3;      74.1;      64.6;      73.2;      83.6;      88.9;     898.8;
